ID_REF	GSM1629293	GSM1629228	GSM1629312	GSM1629289	GSM1629259	GSM1629252	GSM1629280	GSM1629313	GSM1629223	GSM1629296	GSM1629201	GSM1629263	GSM1629273	GSM1629256	GSM1629267	GSM1629226	GSM1629208	GSM1629217	GSM1629194	GSM1629297	GSM1629271	GSM1629207	GSM1629307	GSM1629277	GSM1629213	GSM1629224	GSM1629234	GSM1629232	GSM1629274	GSM1629264	GSM1629250	GSM1629279	GSM1629225	GSM1629204	GSM1629294	GSM1629214	GSM1629231	GSM1629230	GSM1629211	GSM1629218	GSM1629222	GSM1629265	GSM1629227	GSM1629206	GSM1629197	GSM1629216	GSM1629286	GSM1629205	GSM1629304	GSM1629209	GSM1629300	GSM1629212	GSM1629242	GSM1629299	GSM1629287	GSM1629202	GSM1629249	GSM1629241	GSM1629305	GSM1629269	GSM1629270	GSM1629301	GSM1629258	GSM1629255	GSM1629275	GSM1629219	GSM1629248	GSM1629220	GSM1629310	GSM1629196	GSM1629253	GSM1629195	GSM1629251	GSM1629203	GSM1629243	GSM1629239	GSM1629237	GSM1629247	GSM1629309
cg13938187	0.6550736	0.5472958	0.6358413	0.6618706999999999	0.5024445	0.5460115	0.7511260999999999	0.7521217	0.6694372	0.6573619	0.6333448	0.5487755999999999	0.759529	0.5965093000000001	0.5584173000000001	0.4726624	0.694249	0.7642993	0.700298	0.5140872999999999	0.6386555	0.6399708000000001	0.7106581999999999	0.5706574999999999	0.6156341	0.5752268	0.6861001	0.6588098000000001	0.6288691999999999	0.4744714	0.5840724	0.6891175	0.7024539000000001	0.639505	0.4512841	0.6239643	0.5657314999999999	0.6759632	0.6719516	0.4830512	0.6231406999999999	0.5547448	0.6853836999999999	0.4907222	0.6165721	0.6470384	0.6283406	0.6703690999999999	0.6727418000000001	0.6725833000000001	0.6001135999999999	0.6406225	0.6159321999999999	0.363405	0.4701926	0.2904338	0.3123019	0.38078	0.3453609	0.3519642	0.3996631	0.3417771	0.2143958	0.3390923	0.3586649	0.4012236	0.3038486	0.3435213	0.3338508	0.2505288	0.33920300000000003	0.32360570000000005	0.2749664	0.338612	0.31326659999999995	0.3679532	0.267562	0.3142725	0.2704665
cg08370082	0.8471549	0.7911685	0.8420953999999999	0.8905939	0.7587501999999999	0.8458154	0.9067432	0.8824365	0.8079864999999999	0.7610264	0.8746700999999999	0.7615295999999999	0.8979573000000001	0.7621456	0.7990003000000001	0.8463370000000001	0.8176787	0.8763110999999999	0.8671274999999999	0.729038	0.893824	0.7916065	0.8608597	0.8613773000000001	0.8405187	0.7862686	0.871188	0.8613774	0.8660222	0.7723979000000001	0.7850815	0.8666444	0.8687888	0.8688396	0.7165951	0.89997	0.7298728	0.9042864	0.8274754000000001	0.7472307	0.7678316999999999	0.7640121999999999	0.8814976999999999	0.7462418000000001	0.762001	0.8126211	0.8729401	0.8451661	0.8092595	0.8483540999999999	0.8477165999999999	0.8684856	0.8345511	0.6868383000000001	0.6549804	0.6371104000000001	0.5074295	0.577783	0.672604	0.6140773	0.686808	0.6676438	0.5347462	0.56702	0.5768454000000001	0.7403874	0.5027902	0.5903941	0.6414303000000001	0.5630364999999999	0.5012755	0.710968	0.5714398	0.5875083999999999	0.5387453000000001	0.6519866999999999	0.5757722	0.6256325	0.5174806
cg13099139	0.6963661	0.6293604	0.7159336	0.7059204000000001	0.6035541	0.6931399	0.7947989000000001	0.651911	0.8083923000000001	0.7055279999999999	0.6818458000000001	0.6112435	0.7033243	0.7397583000000001	0.5747302	0.7444321	0.7003191999999999	0.7998967	0.8189998000000001	0.6083056	0.7398189000000001	0.6872087	0.6789399	0.6716386999999999	0.6657354	0.7348336999999999	0.7101101	0.7733861	0.5426286	0.6887281999999999	0.7683017	0.7767378	0.7090948	0.8014949	0.5297251000000001	0.7777801	0.6306229999999999	0.7380939000000001	0.7862864	0.5877121	0.5744361	0.5405419	0.7025102	0.5443005999999999	0.7257198	0.7486205	0.7728825	0.7630461	0.5351441	0.7316096	0.7405054	0.6916428000000001	0.7465930000000001	0.4581781	0.3918121	0.3953097	0.4452732	0.4918447	0.4850689	0.4469042	0.5103741	0.4789203	0.3854187	0.394834	0.5308368	0.5142164	0.4576194000000001	0.4396619000000001	0.457793	0.384436	0.4815202	0.3376619	0.4518269	0.4448889	0.4065998	0.4980208	0.3977389	0.3864867	0.3880044
cg11363168	0.7633025999999999	0.7142066	0.7677628000000001	0.7343050999999999	0.633217	0.7110281999999999	0.768131	0.7361905	0.7487096	0.8038025	0.700551	0.5548257	0.86951	0.5592154	0.5996259	0.7475519	0.6999938	0.8145766	0.7858639000000001	0.640074	0.7180415	0.6864405	0.7993307	0.6522633000000001	0.6583074999999999	0.7765208	0.7589934	0.8091670999999999	0.5633931	0.7309085	0.7390518	0.7803829999999999	0.7303613	0.5664087	0.560213	0.727102	0.7279776	0.7661882	0.4797719	0.6147708000000001	0.69235	0.6291611999999999	0.6725954000000001	0.6957432	0.7711624	0.7334263000000001	0.6839483000000001	0.617362	0.6033575	0.7226111999999999	0.7847975	0.586964	0.7447012	0.4254291	0.3755515	0.3693515	0.395628	0.5017389	0.4508276	0.4920996	0.5101677	0.4387674	0.3953863	0.4172915	0.4587112	0.4779071	0.4624386	0.4503025	0.4548038	0.3698594	0.4763441	0.4387509	0.3819306	0.4229178	0.4556020000000001	0.5257191999999999	0.4325221	0.417731	0.3610526
cg03048372	0.9839328000000002	0.8867156999999999	0.9793313	0.9520452	0.7546871	0.8792810999999999	0.9774811	0.9571569	0.8831133	0.7805996999999999	0.9679796	0.8455940000000001	0.9664048	0.8511257999999999	0.9158029	0.9089162	0.9563575	0.9819127	0.9516751	0.9648194	0.948993	0.9683385	0.9505451	0.784896	0.9505145	0.8751338	0.8887195	0.9012237	0.9511392	0.797856	0.8070118000000001	0.972436	0.9069686	0.9739625	0.7865599	0.971262	0.8568428	0.8997636999999998	0.9417019	0.7513755999999999	0.8298462999999999	0.8614716999999998	0.898603	0.8559089	0.9530152	0.977439	0.9845706	0.9555484	0.9555872	0.9494994	0.8851033000000001	0.9281928	0.887509	0.6799122	0.8898519	0.5958720999999999	0.5519076999999999	0.6754816	0.6944706	0.6026049	0.6547850000000001	0.6100988	0.6382171999999999	0.5749922	0.7380545999999999	0.7491853	0.4767147	0.6302845	0.613163	0.646357	0.6305811	0.6964369	0.5681246999999999	0.6569562	0.5001017	0.5399993000000001	0.6346035	0.5558847	0.611254
cg00178877	0.8790056	0.7898304	0.8424324000000001	0.8612124	0.7546037	0.809411	0.8516423000000001	0.8892201	0.7901794	0.8597995999999999	0.8446978	0.7857013	0.8375461	0.7602764	0.7009715	0.8164041999999999	0.8668130999999999	0.8634700999999999	0.8487741	0.8278589	0.8037575	0.8079231	0.8389951999999999	0.7742355	0.8298247999999999	0.803294	0.8146793000000001	0.8559174999999999	0.8358099	0.7674626	0.7029024	0.8691489	0.8274654	0.8670799000000001	0.7862769000000001	0.8593929	0.7909783	0.8085964	0.8258131999999999	0.7136333	0.8005159000000001	0.8299780000000001	0.8331105	0.7776494	0.8616676	0.8416476	0.8187976	0.8580371999999999	0.8668509	0.818284	0.8179770000000001	0.8332624	0.8275503000000001	0.6482425	0.8064439	0.6048905	0.5790055000000001	0.7024296999999999	0.720037	0.5721641	0.7624350999999999	0.6619904999999999	0.6698279	0.6105205	0.6859376	0.6249977	0.6027045	0.6819586	0.6550713	0.6781311	0.7062833000000001	0.6610168000000001	0.5313589	0.6573495	0.7204313	0.6754965	0.6696538000000001	0.4871795999999999	0.5454668
cg20719980	0.5674937	0.4867293	0.5905088000000001	0.7156916	0.49837	0.6385682	0.828851	0.5673005	0.6190014	0.6750483	0.6568686	0.5997283	0.4965511	0.6940154000000001	0.588329	0.6052464	0.5811859	0.8420534	0.7902808000000001	0.5502034	0.6342543	0.7137888000000001	0.275389	0.5962096	0.6482405	0.6390675	0.7165060999999999	0.8439612	0.4699327999999999	0.5844653000000001	0.6225275	0.7555166	0.3677257	0.7283655	0.4636491	0.7870468	0.5216827	0.7941819	0.6334344	0.5714452	0.447291	0.6746365	0.5501429	0.645692	0.7574185999999999	0.7698988	0.5646071	0.6868711999999999	0.5633441	0.6874531999999999	0.5266444	0.6249979	0.7154854	0.3778578	0.4170489000000001	0.32055500000000003	0.3523818	0.4559505	0.4092708	0.340979	0.3787347	0.3855091	0.2638279000000001	0.3734983	0.3900725	0.4386669	0.30249970000000004	0.4036752	0.3783509	0.2822808	0.3455408	0.4229252000000001	0.3045389	0.3630002	0.3687792	0.4796772	0.3099835	0.3772061	0.3032745
cg22945824	0.8993767	0.8662323000000001	0.8759389000000001	0.8738780999999999	0.8275219000000001	0.8374834999999999	0.8773917	0.8858372999999999	0.8748911	0.8918782	0.8864189	0.8539827	0.8644028	0.8907364999999999	0.7718006	0.8855995999999999	0.8669043	0.8255712	0.8743004999999999	0.8754258	0.8331327	0.7894406	0.8762293999999999	0.7951398000000001	0.8325632	0.8173208000000001	0.8516118	0.9118764	0.8795652	0.8680866	0.8582806999999999	0.8729299	0.859949	0.8481745	0.8255392	0.8563243	0.8947894000000001	0.8781074000000001	0.820304	0.8482504999999999	0.8474161	0.8722484	0.9031917	0.8101775999999999	0.894848	0.8585389999999999	0.8883269	0.8759903	0.9347513	0.8514620999999999	0.8577813	0.8461188000000001	0.8916458	0.7129032	0.8355254999999999	0.7557845	0.6984858	0.8562658000000001	0.8131844	0.6502964	0.8372050999999999	0.7872755	0.7996141	0.7302545	0.6754764	0.7086136	0.780518	0.7747782	0.7488266	0.7240783000000001	0.8205747999999999	0.7300209	0.6571843	0.7292613	0.8532034	0.8005741	0.8001716999999999	0.6810765000000001	0.6340163000000001
cg26525861	0.8526415	0.7978274999999999	0.8684875	0.8586002	0.7639436	0.7818068	0.870908	0.8368296999999999	0.7581063	0.8489494000000001	0.8667642	0.796822	0.843225	0.8428773999999999	0.8062509	0.7960543000000001	0.845137	0.8463136	0.8166204	0.8496031999999999	0.8347711	0.8347998	0.8661824	0.715126	0.7906718	0.8000668000000001	0.8058392	0.8352951	0.8230675	0.795904	0.7836757	0.8392495999999999	0.8053479	0.8383395	0.7767550999999999	0.8407593000000001	0.791097	0.8109429	0.7950656	0.7180886	0.7812645	0.8142606	0.7999469	0.7918586999999999	0.8582696	0.8499880999999999	0.8765733	0.8686528	0.8103167	0.8323665000000001	0.8272343000000001	0.8271103999999999	0.8355773999999999	0.7020390000000001	0.8054587	0.630387	0.6143075	0.7587221	0.7442424	0.664519	0.76952	0.6482274	0.6827645999999999	0.6812518	0.6569148	0.6817684	0.6739361	0.6707105999999999	0.6682345999999999	0.6616738	0.7397894	0.6834496	0.6432503	0.7147975000000001	0.7832011	0.7066526	0.7423937	0.6291747	0.6473079
cg08834573	0.4759651	0.3869678	0.5275358	0.4415556	0.368928	0.3138116	0.5821102	0.2433482	0.2930686	0.33946550000000003	0.3948369	0.3566858	0.2609537	0.3761869	0.5274634	0.287246	0.3550202	0.565631	0.374408	0.5356798	0.404341	0.4393377000000001	0.291368	0.5738664000000001	0.4086993	0.4416635	0.2170966	0.2302439	0.5854263000000001	0.32356840000000003	0.28240240000000005	0.4136324000000001	0.4731602	0.30944390000000005	0.5863618	0.3853803	0.2707608	0.3302332000000001	0.34170290000000003	0.4641847	0.3939166	0.3175132	0.2650245	0.6044128000000001	0.32965500000000003	0.409127	0.4210139	0.487806	0.3799126	0.3780575	0.447567	0.5152770000000001	0.3309626	0.6946802	0.6413857	0.6401833	0.5625034000000001	0.4925151	0.6200418000000001	0.6121286	0.6273301	0.6473264	0.6612625	0.6099104999999999	0.591858	0.6088109	0.4814827999999999	0.5701063	0.6562625	0.6442732	0.537864	0.6677139	0.6133456	0.6550028	0.5415904	0.5451912	0.6075335999999999	0.5916236999999999	0.6683705
cg26328180	0.3169282	0.5349716999999999	0.5276305	0.5819328	0.4223928	0.6104673	0.5594838000000001	0.3061212	0.6310717	0.614978	0.6117283	0.5674249	0.6772073000000001	0.5672696999999999	0.5137397	0.6272879	0.5751599000000001	0.6425225	0.6040229	0.444279	0.5984814	0.5046605	0.3637504	0.5037606	0.4864389	0.5278788000000001	0.4644226	0.6882736999999999	0.5635718000000001	0.4858594	0.489011	0.6364128000000001	0.5721955	0.6401939	0.5033463	0.5780033	0.609506	0.5676218000000001	0.5983850000000001	0.5065366	0.4947733	0.2573734	0.6132586999999999	0.5462465	0.5148872999999999	0.5748126	0.5734883000000001	0.5442649	0.5709924	0.5655015	0.5894016	0.532199	0.5779466	0.4105366	0.3055395	0.3202953	0.4095523	0.4181004	0.4641673	0.4939637	0.4809968	0.4655802	0.34331490000000003	0.3892223	0.4323986	0.4577869000000001	0.3357093	0.4019662000000001	0.3771352000000001	0.4063558	0.3661786	0.3854301	0.4242394	0.3612233	0.3718568	0.4223715	0.3449977	0.4263023	0.3484521
cg04832450	0.6759349	0.6538904000000001	0.704796	0.8085829999999999	0.5750267	0.7429336	0.9497014	0.8866576999999999	0.8003237	0.8527132	0.8835877000000001	0.6051111	0.9259843	0.5846094000000001	0.6503456	0.6996249	0.8284106	0.9353436	0.8667084	0.6519459	0.8346606	0.8967264000000001	0.9044007	0.8376600000000001	0.7678486999999999	0.6810845	0.7147081999999999	0.8576763000000001	0.6473899999999999	0.4180372000000001	0.6641560999999999	0.9014222	0.697505	0.9209467	0.5972168999999999	0.9126005	0.6803607	0.668871	0.6844323	0.6451709	0.566651	0.7006635	0.7291234000000001	0.6601451999999999	0.8740546999999999	0.8605848	0.8825628000000001	0.8046209	0.7356144	0.901056	0.6731957	0.8622771999999999	0.7345318000000001	0.4413754	0.426548	0.4057483	0.4272745	0.5225693	0.5178441	0.4664907	0.5374532	0.5243295	0.4050655	0.4532972	0.4992632000000001	0.5479301	0.4680889	0.5226979	0.5366185	0.4164914000000001	0.530337	0.4625734	0.4342183	0.5277263000000001	0.3009155	0.475486	0.4026199	0.4117031	0.4059154
cg16165165	0.6946101	0.6466071999999999	0.647453	0.7066975000000001	0.5894659000000001	0.7073914000000001	0.8048885	0.8355104999999999	0.7560212	0.7462995	0.5985703	0.7190028	0.6665288	0.7359937	0.5360331	0.7843304	0.6898776999999999	0.8036025	0.8080919	0.5587404	0.6668718000000001	0.7222983000000001	0.8071381999999999	0.6438373000000001	0.6988194999999999	0.6870026	0.7691571999999999	0.8055260999999999	0.397034	0.650207	0.5962284999999999	0.3944892	0.7410328	0.8101221	0.541351	0.7869016	0.7077873	0.6710874	0.7562059	0.6221281	0.3757914	0.4117008	0.7485759	0.6502485	0.7223086	0.7791537	0.7068368	0.6921215999999999	0.547088	0.6213908	0.7774409999999999	0.5694252	0.6970428000000001	0.4514998	0.3960809	0.4252752	0.3807468	0.4531507000000001	0.4496835999999999	0.4426239000000001	0.4784241	0.4878177	0.3659855	0.4256548	0.369832	0.5059431999999999	0.4175657999999999	0.4237787	0.3843639	0.4269173	0.3810173	0.4395192	0.3751881	0.3986522	0.3952644	0.523514	0.3979864	0.4003611	0.4346907999999999
cg10592926	0.9191487	0.8803533000000001	0.8724533000000001	0.8880982	0.8180444	0.8759841999999999	0.9185839	0.889217	0.8802893	0.8635153	0.9219586	0.8293790999999999	0.8387089	0.8893790000000001	0.7752571999999999	0.9271008	0.9166489	0.8962004000000001	0.8391531999999999	0.8231754000000001	0.8799530000000001	0.7806017	0.8844380999999999	0.6846998000000001	0.9039076	0.8373191999999999	0.9348841	0.9278857	0.8160911	0.8573937	0.8877908000000001	0.4763454000000001	0.9061962	0.9019537	0.7810499	0.9355704	0.8809978999999999	0.9419502	0.8861015	0.8075229	0.8910396999999999	0.8649259	0.9180318	0.7481930999999999	0.8872037	0.8810841	0.9067544	0.9109722	0.9238778	0.899022	0.9032816	0.8467706	0.8699966999999998	0.665114	0.7507786	0.7107315	0.6842214	0.7551171	0.7693076999999999	0.713619	0.814837	0.7386022	0.6998443	0.6661933000000001	0.6413383	0.7209800000000001	0.548327	0.7392509	0.6771758000000001	0.6933283	0.6388625	0.6505941999999999	0.6115646	0.6447358	0.7232692	0.729075	0.7170823000000001	0.6715763000000001	0.6438686
ch.6.624003F	0.2160468	0.1088933	0.13414520000000002	0.1274509	0.1127264	0.1582656	0.1355772	0.1215876	0.1042978	0.2026166	0.1409535	0.09190148	0.1817859	0.1197778	0.20738320000000005	0.1136561	0.1584721	0.17366529999999994	0.14973599999999998	0.1606513	0.1527773	0.16160850000000002	0.1654095	0.1795281	0.1612988	0.09433586	0.09874646	0.07780593	0.1876568	0.09991086	0.1158759	0.2051508	0.1042364	0.1182884	0.2884	0.1380751	0.1101244	0.1031577	0.1576602	0.1210557	0.1155961	0.09618722	0.09915476	0.1458492	0.1399744	0.1861649	0.1564004	0.14677079999999998	0.2113192	0.13484620000000005	0.2079782	0.1372651	0.09481141	0.28711020000000004	0.2220679	0.26170170000000004	0.1410049	0.1166246	0.2952947	0.27811090000000005	0.2465897	0.3238232	0.09873386	0.17393270000000002	0.3093643	0.2318906	0.1225769	0.180988	0.2467628	0.2067335	0.1423564	0.2903501	0.14890910000000002	0.2423327	0.1331491	0.1236249	0.1216179	0.1493503	0.21579450000000006
cg22147446	0.4151331	0.5822959	0.4736659	0.5859084	0.5141720000000001	0.6178659000000001	0.6331844	0.486092	0.6617161	0.6397031	0.4167314	0.4910624	0.2403297	0.4756511	0.4312415	0.6738390999999999	0.5576314	0.63718	0.6362121999999999	0.3795769000000001	0.5768415	0.3293612	0.7063837	0.3903263	0.5380590000000001	0.6391401999999999	0.6889395	0.6868907	0.4443769	0.4498147	0.5930226	0.6040199	0.4440895	0.6317939	0.4065695	0.5383309000000001	0.5736953	0.6227576	0.4747007	0.4371002000000001	0.504487	0.4652058	0.6534015000000001	0.4115256	0.560183	0.5545359999999999	0.5653581	0.3769721	0.537483	0.6175974	0.5452197	0.5296143	0.6308252	0.2833301	0.226625	0.2891481	0.30390300000000003	0.3941321	0.3099384	0.2851034	0.3297703	0.2808775	0.2256917	0.2515378	0.26574590000000003	0.3295734	0.247435	0.2902249	0.2927588	0.2462262	0.26539309999999994	0.2495532	0.3072811	0.2602384	0.25958600000000004	0.3904344	0.27829240000000005	0.2635946	0.2494379
cg00180097	0.7977236	0.717232	0.8257418	0.7743479999999999	0.7384086	0.7974901	0.7748939	0.852305	0.8018318	0.7474911999999999	0.7718953000000001	0.7244238000000001	0.7587651	0.7662326	0.6014476	0.6660866999999999	0.7834613	0.7882084	0.8112087	0.6909563	0.7052261	0.6714382	0.8452628000000001	0.6968276	0.698974	0.7714238	0.8294228000000001	0.8568669	0.7392644	0.7218469	0.6604208	0.8015501	0.7924281999999999	0.7444130999999999	0.6377909	0.7823821	0.8172628000000001	0.8336003000000001	0.7796639	0.6800101	0.7996184000000001	0.7542441	0.842957	0.6726800000000001	0.7518130000000001	0.7928318	0.6622661	0.7896456000000001	0.7439140999999999	0.7030350999999999	0.7620558000000001	0.732862	0.7847648	0.5656326	0.5885991	0.5328259	0.512881	0.5721315	0.5476741999999999	0.5197764	0.5822558000000001	0.5619662	0.4667332	0.532473	0.5797603	0.6144232	0.5853446	0.547571	0.5868578000000001	0.5585201	0.5194506	0.5755839	0.5561888	0.5683676999999999	0.4522772	0.5943585	0.5295930999999999	0.5124468	0.4645115
cg10259004	0.7979513	0.7116485	0.7298695	0.7528090000000001	0.656759	0.7369935999999999	0.8317788	0.860217	0.8213973	0.7794755	0.8107033	0.7504326	0.8377726999999999	0.7300897	0.5951057	0.7579715	0.7607361999999999	0.8163594	0.8053354	0.6578326	0.6687078000000001	0.7386878000000001	0.8343915999999999	0.6532319000000001	0.7092428000000001	0.7566826	0.7925463	0.8708016	0.6200141	0.6660656999999999	0.7292736	0.7694914	0.759683	0.7996089	0.5953510000000001	0.7867066	0.7320677	0.7979674	0.6382342	0.6560933000000001	0.6788838	0.6833454000000001	0.812092	0.7106219	0.6710423000000001	0.7785074000000001	0.7488732	0.7307393	0.7041225999999999	0.7514039	0.7613953	0.7428514	0.7351938	0.5171613	0.4859218	0.5213186	0.4950467000000001	0.584213	0.5795359999999999	0.5223088	0.5526616	0.5374799	0.4633656	0.5174255999999999	0.5033846	0.566403	0.5125938	0.5122774	0.5141650999999999	0.5191868	0.5362091999999999	0.5152399999999999	0.489103	0.5394496	0.4567845	0.5639316	0.5019541000000001	0.5069997	0.5019581
cg07298257	0.7236279	0.7268431	0.6664291	0.7814585000000001	0.7134749	0.7529239999999999	0.8156952	0.7731110999999999	0.7781334	0.7396414000000001	0.7846513	0.7287969	0.7467296999999999	0.7351627	0.612006	0.6396213000000001	0.7103536	0.7499939	0.8372698000000001	0.6325472	0.7031385	0.7252041	0.7701975999999999	0.72033	0.6934199000000001	0.6834001999999999	0.7816425	0.7893391	0.5840856	0.734544	0.7334284000000001	0.7570899	0.6957121999999999	0.7840145000000001	0.6126773	0.7581607	0.7354774000000001	0.7434189999999999	0.7221223000000001	0.6389674	0.6572409	0.7482175	0.7991255	0.6971098000000001	0.7713885	0.7167249	0.7766668000000001	0.7442255999999999	0.674309	0.7384123	0.6805843	0.6876326	0.8073484999999999	0.5472241999999999	0.5157229	0.4835441	0.5292981	0.5745434	0.5506093000000001	0.5364850999999999	0.5342635	0.542068	0.5326043	0.5698143	0.5302483	0.6184928000000001	0.5787434	0.5453191	0.5450603	0.5112492000000001	0.5693139	0.5344018	0.5371413	0.5186963	0.5038260999999999	0.5459498	0.5291471	0.5299068	0.4827712000000001
cg00562553	0.6130937	0.7348425000000001	0.4973778	0.7385775	0.6610261	0.4293732	0.8020322	0.8481783000000002	0.8078841	0.7400448000000001	0.5645244	0.6743496999999999	0.685459	0.6577321999999999	0.613161	0.8256806000000001	0.6072375	0.7894893	0.7704795999999999	0.5095310000000001	0.5518044	0.525458	0.4898419	0.5475627	0.7454116	0.6643395000000001	0.6744141	0.7953562	0.3597989	0.541247	0.7050036999999999	0.6784157	0.6962644	0.3915288	0.5110594	0.5749009	0.4887278000000001	0.5955746999999999	0.7855948	0.5380210999999999	0.6670231	0.6942856	0.72307	0.6974275	0.5695680000000001	0.6601893	0.6258718000000001	0.4996867999999999	0.5844384	0.7658272	0.7642909000000001	0.5392319999999999	0.6611691999999999	0.3751458	0.3663115	0.29849440000000005	0.3562331	0.4176762	0.3985006	0.3946165	0.3685298	0.3934199	0.2533758	0.36528	0.4048569	0.441347	0.332281	0.3261013	0.3686142	0.3472844	0.4152341	0.3583803	0.3620854	0.3405419	0.2609967	0.4135832	0.3531715	0.3452721	0.34122090000000005
cg10667970	0.2449274	0.1417271	0.405869	0.2372068	0.1825857	0.1355846	0.1172894	0.09561552	0.09949441	0.1961809	0.13797520000000002	0.09111979	0.09840669	0.13885379999999994	0.3202325	0.1955818	0.1612252	0.1206375	0.11951760000000003	0.2354132	0.1830748	0.1824925	0.17598370000000002	0.303185	0.1921538	0.2028899	0.1395401	0.08160047	0.3866401	0.1287378	0.1234907	0.1887088	0.09672702	0.07287695	0.4154098	0.1181771	0.1161276	0.1098356	0.2224164	0.2477673	0.15940179999999998	0.08646245	0.08858003	0.2288054	0.1519941	0.151925	0.127432	0.197056	0.2576205	0.17112020000000006	0.3511016	0.1948442	0.12470839999999997	0.517528	0.3859954	0.459354	0.3269238	0.252471	0.4429451	0.4540467000000001	0.4128625	0.454353	0.3590937	0.3728874	0.4278739	0.4468428	0.3055466	0.4504213	0.4860046	0.4460706	0.2340465	0.4978415	0.3928108	0.4497517	0.3653507	0.2733589	0.3615812	0.3703928	0.4637676
cg13493426	0.8863686	0.8441203000000002	0.8577629000000001	0.8818953000000002	0.7828710999999999	0.8175081999999999	0.9077889	0.9160228	0.8832008	0.9056154	0.8762089	0.666716	0.8425488000000001	0.7484416	0.6965799	0.8569263	0.841936	0.8920322	0.860252	0.7379216	0.7810178000000001	0.8617290000000001	0.5999393	0.8345844000000001	0.8360537	0.8067408	0.7855519	0.9376951	0.7418538	0.8184366	0.7972673000000001	0.9099314	0.8458165999999999	0.8812774999999999	0.7526010000000001	0.8955226999999999	0.8084338000000001	0.8510608000000001	0.8436611999999999	0.7966247	0.3172323	0.8052336999999999	0.8618538	0.7380026999999999	0.7143741	0.8882066999999999	0.8422695	0.8779864	0.659196	0.8526943000000001	0.7478803	0.8422074	0.8670829	0.6414413	0.5123359000000001	0.6213734000000001	0.5250814	0.7142795	0.6879528	0.6550698	0.6782425999999999	0.7124259000000001	0.5960045	0.628721	0.5758085999999999	0.6676561	0.5679055000000001	0.6618769	0.5898533	0.6312611	0.5888488000000001	0.530402	0.5917277	0.6251736	0.6032744999999999	0.7294835999999999	0.5835315999999999	0.5609353	0.5178748
cg03708990	0.6573693	0.5663611999999999	0.6712289	0.6429029	0.517482	0.6089051999999999	0.7432825	0.5947752	0.5436625	0.6139101	0.7277836	0.6003281	0.6042196999999999	0.5274255999999999	0.5774611999999999	0.5634494000000001	0.586233	0.6979929	0.6998699	0.5545167	0.6790274000000001	0.6520444999999999	0.7221868	0.5235416	0.6564612	0.6330699000000001	0.6951701	0.6809666	0.5062362	0.4789791	0.6140525	0.5710745	0.34887890000000005	0.5147161	0.5211957	0.7090505	0.6688835999999999	0.5153270000000001	0.5741301999999999	0.5707604000000001	0.607341	0.6339213	0.631392	0.5948179	0.7274116	0.6815036999999999	0.634451	0.6542909	0.5962863	0.6565289000000001	0.7099259	0.6546749	0.6169394	0.4469992999999999	0.4555257	0.3999767	0.398564	0.4531976	0.4619502	0.4019923	0.4294302	0.4373146	0.3909615	0.4027303	0.4258777	0.4572334	0.4190681	0.4372015	0.4162812	0.4174844	0.4174832000000001	0.4350452	0.4169943	0.4157964	0.3996149000000001	0.4560125	0.3758558	0.4057241	0.4259852
cg26690648	0.5955029000000001	0.3959589000000001	0.5964419	0.6138464	0.4644917000000001	0.6647109999999999	0.7478698	0.6301266999999999	0.4150865	0.6821531	0.6012571	0.4705735	0.5892124	0.5551012	0.6574795	0.6546559000000001	0.5590404999999999	0.8069056	0.6542659000000001	0.5705385000000001	0.6002573	0.5666677	0.8426326999999999	0.51904	0.5923042	0.3560686	0.6702489	0.7663954000000001	0.3470591	0.4960672	0.6381595	0.3127083	0.6200996	0.5320668000000001	0.4754103	0.6641272	0.2185383	0.5727998000000001	0.5520616	0.5136564	0.3321487	0.4270106	0.4836314	0.500582	0.6013941999999999	0.6058167	0.4021628	0.5336091	0.5083743	0.6460511999999999	0.723854	0.6079929000000001	0.6923100999999999	0.2136736	0.371982	0.1865585	0.2415279	0.2931056	0.2660218	0.3143131	0.2777355	0.1930259	0.2430032	0.2296505	0.2336682	0.3006212	0.1918158	0.1996549	0.25233510000000003	0.1894916	0.2673717	0.2315174	0.2090078	0.2498246	0.26050860000000003	0.3598235	0.238361	0.2181974	0.17901660000000005
cg09576619	0.7843023	0.7062623	0.7231287	0.7814992	0.7233409000000001	0.8008866	0.8360744000000001	0.5145816	0.8025869999999999	0.7400209	0.8113821999999999	0.7941815	0.7913576	0.7918958	0.6597213000000001	0.7544498000000001	0.7564709	0.7644506999999999	0.7952893	0.6295470000000001	0.7382538000000001	0.7358339	0.8229114	0.7673302	0.7102908	0.6875136	0.7911518	0.8077627	0.6984895999999999	0.5835419	0.7860324000000001	0.7736083	0.7984734	0.7433287	0.6580295999999999	0.7925705	0.7561812	0.7272423000000001	0.7550745	0.6880615	0.6617731	0.7393318	0.7996455	0.7428778	0.7231029	0.7738153	0.8033979	0.7842461	0.6871727	0.7713109	0.680074	0.7165151999999999	0.8158833000000001	0.6156439	0.5750445	0.5695449	0.6187603	0.6643689	0.67916	0.5548188000000001	0.6302814	0.6031147	0.6301068	0.5764852	0.5647866	0.6452483	0.6184187	0.5955125	0.6067978	0.567523	0.6274236999999999	0.5709268	0.5641816999999999	0.5881593	0.6095633	0.6468179000000001	0.5643274	0.5889677	0.56297
